device_id,firmware_version,timestamp,error_code,severity,model,region
DEV_0452,10.85.0,2050-07-24 00:00:00,ERR_UPDATE_104,low,Roku Streaming Stick+,EU
DEV_0437,10.85.0,2050-08-27 00:00:00,ERR_BOOT_100,high,Roku Streaming Stick+,NA
DEV_0252,10.85.0,2050-08-08 00:00:00,ERR_UPDATE_108,low,Roku TV,EU
DEV_0272,10.85.0,2050-08-04 00:00:00,ERR_BOOT_109,low,Roku Premiere,NA
DEV_0038,10.85.0,2050-07-20 00:00:00,ERR_NETWORK_104,low,Roku Express,NA
DEV_0065,10.85.0,2050-07-19 00:00:00,ERR_UPDATE_104,low,Roku TV,NA
DEV_0174,10.85.0,2050-08-29 00:00:00,ERR_BOOT_108,low,Roku Premiere,NA
DEV_0400,10.85.0,2050-07-24 00:00:00,ERR_NETWORK_105,low,Roku Express,NA
DEV_0305,10.85.0,2050-07-27 00:00:00,ERR_CRASH_100,high,Roku TV,LATAM
DEV_0341,10.85.0,2050-08-20 00:00:00,ERR_BOOT_107,high,Roku Streaming Stick+,NA
DEV_0101,10.85.0,2050-08-08 00:00:00,ERR_CRASH_102,high,Roku TV,EU
DEV_0213,10.85.0,2050-07-26 00:00:00,ERR_BOOT_102,low,Roku TV,EU
DEV_0129,10.85.0,2050-08-14 00:00:00,ERR_UPDATE_103,medium,Roku Ultra,LATAM
DEV_0390,10.85.0,2050-09-03 00:00:00,ERR_STREAM_109,high,Roku Streaming Stick+,NA
DEV_0087,10.85.0,2050-08-14 00:00:00,ERR_STREAM_106,medium,Roku Premiere,EU
DEV_0237,10.85.0,2050-08-12 00:00:00,ERR_UPDATE_108,low,Roku TV,APAC
DEV_0071,10.85.0,2050-08-09 00:00:00,ERR_UPDATE_105,medium,Roku Ultra,LATAM
DEV_0393,10.85.0,2050-08-07 00:00:00,ERR_BOOT_100,medium,Roku Premiere,APAC
DEV_0250,10.85.0,2050-08-01 00:00:00,ERR_UPDATE_105,medium,Roku Premiere,APAC
DEV_0070,10.85.0,2050-08-27 00:00:00,ERR_BOOT_105,low,Roku Ultra,LATAM
DEV_0014,10.85.0,2050-08-18 00:00:00,ERR_CRASH_100,medium,Roku TV,NA
DEV_0227,10.85.0,2050-07-29 00:00:00,ERR_NETWORK_103,medium,Roku Streaming Stick+,NA
DEV_0404,10.85.0,2050-07-22 00:00:00,ERR_BOOT_101,medium,Roku Ultra,EU
DEV_0005,10.85.0,2050-08-13 00:00:00,ERR_UPDATE_103,medium,Roku TV,LATAM
DEV_0493,10.85.0,2050-08-20 00:00:00,ERR_STREAM_102,low,Roku Express,LATAM
DEV_0343,10.85.0,2050-07-20 00:00:00,ERR_CRASH_108,high,Roku Premiere,LATAM
DEV_0193,10.85.0,2050-07-30 00:00:00,ERR_BOOT_103,medium,Roku Express,LATAM
DEV_0418,10.85.0,2050-07-24 00:00:00,ERR_UPDATE_103,high,Roku Streaming Stick+,APAC
DEV_0432,10.85.0,2050-08-29 00:00:00,ERR_NETWORK_107,high,Roku TV,LATAM
DEV_0186,10.85.0,2050-07-23 00:00:00,ERR_NETWORK_105,medium,Roku TV,NA
DEV_0375,10.85.0,2050-07-27 00:00:00,ERR_BOOT_107,low,Roku Ultra,EU
DEV_0103,10.85.0,2050-07-22 00:00:00,ERR_BOOT_101,low,Roku Premiere,NA
DEV_0215,10.85.0,2050-08-29 00:00:00,ERR_NETWORK_103,medium,Roku Premiere,APAC
DEV_0113,10.85.0,2050-08-22 00:00:00,ERR_UPDATE_105,medium,Roku TV,EU
DEV_0455,10.85.0,2050-08-29 00:00:00,ERR_NETWORK_105,medium,Roku Express,LATAM
DEV_0343,10.85.0,2050-08-14 00:00:00,ERR_CRASH_108,low,Roku Express,APAC
DEV_0253,10.85.0,2050-08-13 00:00:00,ERR_BOOT_109,low,Roku Express,APAC
DEV_0077,10.85.0,2050-08-12 00:00:00,ERR_NETWORK_106,high,Roku Express,EU
DEV_0406,10.85.0,2050-08-23 00:00:00,ERR_NETWORK_108,low,Roku Premiere,EU
DEV_0210,10.85.0,2050-08-20 00:00:00,ERR_UPDATE_105,low,Roku Ultra,NA
DEV_0266,10.85.0,2050-08-18 00:00:00,ERR_NETWORK_104,medium,Roku TV,EU
DEV_0278,10.85.0,2050-09-03 00:00:00,ERR_CRASH_105,low,Roku Express,NA
DEV_0458,10.85.0,2050-08-20 00:00:00,ERR_CRASH_101,low,Roku Ultra,LATAM
DEV_0286,10.85.0,2050-08-05 00:00:00,ERR_CRASH_101,low,Roku TV,NA
DEV_0496,10.85.1,2050-08-28 00:00:00,ERR_BOOT_106,high,Roku Express,LATAM
DEV_0365,10.85.1,2050-10-14 00:00:00,ERR_BOOT_103,medium,Roku TV,EU
DEV_0457,10.85.1,2050-09-30 00:00:00,ERR_STREAM_100,low,Roku Express,EU
DEV_0331,10.85.1,2050-10-05 00:00:00,ERR_UPDATE_100,critical,Roku Express,NA
DEV_0253,10.85.1,2050-10-14 00:00:00,ERR_BOOT_109,high,Roku Streaming Stick+,APAC
DEV_0095,10.85.1,2050-10-09 00:00:00,ERR_UPDATE_103,high,Roku Express,EU
DEV_0247,10.85.1,2050-09-16 00:00:00,ERR_BOOT_104,medium,Roku Express,EU
DEV_0066,10.85.1,2050-09-29 00:00:00,ERR_UPDATE_108,low,Roku Express,LATAM
DEV_0101,10.85.1,2050-09-10 00:00:00,ERR_STREAM_107,low,Roku Ultra,NA
DEV_0112,10.85.1,2050-09-09 00:00:00,ERR_STREAM_102,critical,Roku Premiere,EU
DEV_0376,10.85.1,2050-09-21 00:00:00,ERR_BOOT_103,medium,Roku Ultra,APAC
DEV_0099,10.85.1,2050-10-08 00:00:00,ERR_CRASH_108,low,Roku Streaming Stick+,APAC
DEV_0274,10.85.1,2050-10-15 00:00:00,ERR_CRASH_105,critical,Roku Express,EU
DEV_0494,10.85.1,2050-09-26 00:00:00,ERR_UPDATE_103,low,Roku Ultra,APAC
DEV_0228,10.85.1,2050-09-09 00:00:00,ERR_NETWORK_107,low,Roku Ultra,NA
DEV_0140,10.85.1,2050-08-31 00:00:00,ERR_UPDATE_109,high,Roku Ultra,LATAM
DEV_0017,10.85.1,2050-08-29 00:00:00,ERR_NETWORK_107,low,Roku Express,NA
DEV_0084,10.85.1,2050-09-15 00:00:00,ERR_STREAM_107,medium,Roku Streaming Stick+,NA
DEV_0481,10.85.1,2050-08-27 00:00:00,ERR_CRASH_106,critical,Roku Ultra,LATAM
DEV_0307,10.85.1,2050-09-23 00:00:00,ERR_BOOT_103,low,Roku TV,LATAM
DEV_0029,10.85.1,2050-09-16 00:00:00,ERR_CRASH_109,medium,Roku TV,LATAM
DEV_0493,10.85.1,2050-09-19 00:00:00,ERR_STREAM_108,medium,Roku Ultra,EU
DEV_0001,10.85.1,2050-09-20 00:00:00,ERR_STREAM_107,high,Roku Streaming Stick+,EU
DEV_0435,10.85.1,2050-09-30 00:00:00,ERR_CRASH_101,low,Roku Streaming Stick+,NA
DEV_0282,10.85.1,2050-08-27 00:00:00,ERR_CRASH_107,low,Roku Streaming Stick+,APAC
DEV_0407,10.85.1,2050-10-02 00:00:00,ERR_UPDATE_102,low,Roku Premiere,LATAM
DEV_0472,10.85.1,2050-10-15 00:00:00,ERR_STREAM_109,medium,Roku Express,NA
DEV_0421,10.85.1,2050-10-01 00:00:00,ERR_NETWORK_103,low,Roku Streaming Stick+,LATAM
DEV_0064,10.85.1,2050-09-21 00:00:00,ERR_UPDATE_105,critical,Roku Streaming Stick+,APAC
DEV_0398,10.85.1,2050-09-08 00:00:00,ERR_STREAM_102,low,Roku Ultra,EU
DEV_0014,10.85.1,2050-09-25 00:00:00,ERR_NETWORK_106,medium,Roku Ultra,EU
DEV_0459,10.85.1,2050-09-15 00:00:00,ERR_NETWORK_108,low,Roku Premiere,APAC
DEV_0404,10.85.1,2050-08-27 00:00:00,ERR_STREAM_108,high,Roku TV,APAC
DEV_0106,10.85.1,2050-09-12 00:00:00,ERR_NETWORK_109,low,Roku TV,APAC
DEV_0024,10.85.1,2050-08-29 00:00:00,ERR_NETWORK_109,low,Roku Express,NA
DEV_0194,10.85.1,2050-09-10 00:00:00,ERR_BOOT_106,low,Roku Premiere,LATAM
DEV_0334,10.85.1,2050-10-13 00:00:00,ERR_STREAM_100,high,Roku Express,NA
DEV_0358,10.85.1,2050-08-25 00:00:00,ERR_CRASH_106,low,Roku TV,NA
DEV_0418,10.85.1,2050-09-19 00:00:00,ERR_UPDATE_100,medium,Roku Ultra,EU
DEV_0249,10.85.1,2050-09-03 00:00:00,ERR_STREAM_101,low,Roku Express,LATAM
DEV_0211,10.85.1,2050-10-12 00:00:00,ERR_BOOT_103,low,Roku Premiere,NA
DEV_0115,10.85.1,2050-09-26 00:00:00,ERR_NETWORK_106,medium,Roku Premiere,APAC
DEV_0343,10.85.1,2050-10-06 00:00:00,ERR_NETWORK_109,medium,Roku Premiere,EU
DEV_0381,10.85.1,2050-10-14 00:00:00,ERR_BOOT_104,low,Roku Streaming Stick+,NA
DEV_0220,10.85.1,2050-09-24 00:00:00,ERR_CRASH_106,high,Roku Streaming Stick+,LATAM
DEV_0297,10.85.1,2050-09-07 00:00:00,ERR_STREAM_108,high,Roku Premiere,LATAM
DEV_0131,10.85.1,2050-09-18 00:00:00,ERR_CRASH_109,medium,Roku Premiere,LATAM
DEV_0254,10.85.1,2050-09-13 00:00:00,ERR_CRASH_107,medium,Roku TV,LATAM
DEV_0152,10.85.1,2050-10-07 00:00:00,ERR_STREAM_108,low,Roku Premiere,NA
DEV_0113,10.85.1,2050-10-15 00:00:00,ERR_CRASH_104,medium,Roku Express,LATAM
DEV_0303,10.85.1,2050-09-27 00:00:00,ERR_NETWORK_101,medium,Roku Streaming Stick+,EU
DEV_0420,10.85.1,2050-09-30 00:00:00,ERR_BOOT_102,low,Roku Ultra,EU
DEV_0104,10.85.1,2050-10-08 00:00:00,ERR_STREAM_109,medium,Roku Premiere,APAC
DEV_0461,10.85.1,2050-09-03 00:00:00,ERR_BOOT_102,medium,Roku Ultra,LATAM
DEV_0029,10.85.1,2050-10-01 00:00:00,ERR_NETWORK_100,medium,Roku Premiere,NA
DEV_0029,10.85.1,2050-09-29 00:00:00,ERR_CRASH_106,medium,Roku Ultra,APAC
DEV_0193,10.85.1,2050-10-10 00:00:00,ERR_UPDATE_103,medium,Roku Premiere,LATAM
DEV_0440,10.85.1,2050-09-05 00:00:00,ERR_STREAM_103,high,Roku Ultra,LATAM
DEV_0298,10.85.1,2050-08-29 00:00:00,ERR_STREAM_104,medium,Roku Ultra,LATAM
DEV_0043,10.85.1,2050-10-13 00:00:00,ERR_NETWORK_106,high,Roku Premiere,NA
DEV_0052,10.85.1,2050-09-05 00:00:00,ERR_UPDATE_104,high,Roku Streaming Stick+,APAC
DEV_0176,10.85.1,2050-09-09 00:00:00,ERR_BOOT_105,high,Roku Ultra,LATAM
DEV_0498,10.85.1,2050-08-27 00:00:00,ERR_UPDATE_106,medium,Roku Premiere,EU
DEV_0177,10.85.1,2050-09-29 00:00:00,ERR_BOOT_100,high,Roku Express,APAC
DEV_0006,10.86.0,2050-11-13 00:00:00,ERR_UPDATE_100,low,Roku Premiere,LATAM
DEV_0315,10.86.0,2050-10-26 00:00:00,ERR_UPDATE_100,low,Roku Streaming Stick+,EU
DEV_0080,10.86.0,2050-11-01 00:00:00,ERR_NETWORK_105,low,Roku Streaming Stick+,APAC
DEV_0054,10.86.0,2050-09-30 00:00:00,ERR_STREAM_107,medium,Roku Ultra,LATAM
DEV_0032,10.86.0,2050-10-24 00:00:00,ERR_CRASH_100,low,Roku Streaming Stick+,LATAM
DEV_0014,10.86.0,2050-10-30 00:00:00,ERR_BOOT_106,low,Roku Express,EU
DEV_0231,10.86.0,2050-10-15 00:00:00,ERR_UPDATE_105,low,Roku Premiere,APAC
DEV_0073,10.86.0,2050-10-18 00:00:00,ERR_NETWORK_105,medium,Roku Streaming Stick+,LATAM
DEV_0414,10.86.0,2050-10-16 00:00:00,ERR_NETWORK_105,high,Roku Ultra,APAC
DEV_0145,10.86.0,2050-10-24 00:00:00,ERR_STREAM_106,low,Roku Ultra,EU
DEV_0148,10.86.0,2050-09-29 00:00:00,ERR_CRASH_102,medium,Roku TV,EU
DEV_0490,10.86.0,2050-10-22 00:00:00,ERR_UPDATE_106,high,Roku Ultra,APAC
DEV_0318,10.86.0,2050-11-03 00:00:00,ERR_BOOT_100,medium,Roku TV,LATAM
DEV_0136,10.86.0,2050-10-03 00:00:00,ERR_STREAM_104,high,Roku Ultra,EU
DEV_0002,10.86.0,2050-11-10 00:00:00,ERR_STREAM_106,low,Roku TV,EU
DEV_0140,10.86.0,2050-11-05 00:00:00,ERR_BOOT_107,medium,Roku TV,LATAM
DEV_0229,10.86.0,2050-10-04 00:00:00,ERR_UPDATE_105,low,Roku TV,EU
DEV_0016,10.86.0,2050-11-08 00:00:00,ERR_NETWORK_104,high,Roku Premiere,APAC
DEV_0305,10.86.0,2050-11-13 00:00:00,ERR_BOOT_104,high,Roku Streaming Stick+,LATAM
DEV_0221,10.86.0,2050-10-16 00:00:00,ERR_BOOT_108,high,Roku Streaming Stick+,LATAM
DEV_0499,10.86.0,2050-11-13 00:00:00,ERR_BOOT_100,low,Roku Streaming Stick+,EU
DEV_0316,10.86.0,2050-10-10 00:00:00,ERR_NETWORK_100,low,Roku Express,EU
DEV_0183,10.86.0,2050-11-16 00:00:00,ERR_BOOT_104,low,Roku Premiere,EU
DEV_0452,10.86.0,2050-10-07 00:00:00,ERR_BOOT_107,low,Roku Premiere,APAC
DEV_0412,10.86.0,2050-10-20 00:00:00,ERR_UPDATE_106,low,Roku TV,LATAM
DEV_0203,10.86.0,2050-10-24 00:00:00,ERR_NETWORK_109,low,Roku Express,NA
DEV_0119,10.86.0,2050-10-23 00:00:00,ERR_NETWORK_102,low,Roku Ultra,APAC
DEV_0424,10.86.0,2050-10-25 00:00:00,ERR_UPDATE_109,medium,Roku Streaming Stick+,APAC
DEV_0192,10.86.0,2050-10-23 00:00:00,ERR_STREAM_108,low,Roku Premiere,APAC
DEV_0262,10.86.0,2050-11-13 00:00:00,ERR_CRASH_103,high,Roku Premiere,EU
DEV_0121,10.86.0,2050-11-16 00:00:00,ERR_BOOT_103,high,Roku Express,APAC
DEV_0454,10.86.0,2050-09-29 00:00:00,ERR_NETWORK_105,medium,Roku Ultra,LATAM
DEV_0267,10.86.0,2050-10-19 00:00:00,ERR_STREAM_109,medium,Roku Express,LATAM
DEV_0389,10.86.0,2050-10-02 00:00:00,ERR_NETWORK_105,low,Roku Express,NA
DEV_0302,10.86.0,2050-11-03 00:00:00,ERR_UPDATE_102,high,Roku Streaming Stick+,LATAM
DEV_0073,10.86.0,2050-10-10 00:00:00,ERR_BOOT_100,low,Roku Premiere,EU
DEV_0048,10.86.0,2050-10-06 00:00:00,ERR_UPDATE_104,medium,Roku Streaming Stick+,NA
DEV_0285,10.86.0,2050-11-15 00:00:00,ERR_UPDATE_100,low,Roku Streaming Stick+,APAC
DEV_0121,10.86.0,2050-11-02 00:00:00,ERR_UPDATE_106,low,Roku Streaming Stick+,APAC
DEV_0381,10.86.0,2050-11-14 00:00:00,ERR_UPDATE_106,medium,Roku Express,APAC
DEV_0461,10.86.0,2050-11-13 00:00:00,ERR_BOOT_102,high,Roku Streaming Stick+,NA
DEV_0299,10.86.0,2050-10-25 00:00:00,ERR_BOOT_104,low,Roku Streaming Stick+,NA
DEV_0486,10.86.0,2050-10-03 00:00:00,ERR_NETWORK_106,low,Roku Streaming Stick+,LATAM
DEV_0221,10.86.0,2050-09-28 00:00:00,ERR_BOOT_106,low,Roku Express,APAC
DEV_0446,10.86.0,2050-10-12 00:00:00,ERR_BOOT_100,medium,Roku Ultra,APAC
DEV_0176,10.86.0,2050-11-06 00:00:00,ERR_STREAM_106,low,Roku TV,LATAM
DEV_0346,10.86.0,2050-11-02 00:00:00,ERR_CRASH_104,low,Roku TV,NA
DEV_0230,10.86.0,2050-11-03 00:00:00,ERR_UPDATE_109,high,Roku Premiere,LATAM
DEV_0435,10.86.0,2050-11-02 00:00:00,ERR_NETWORK_109,medium,Roku Premiere,EU
DEV_0210,10.86.0,2050-10-09 00:00:00,ERR_UPDATE_102,medium,Roku Streaming Stick+,EU
DEV_0170,10.86.0,2050-11-13 00:00:00,ERR_UPDATE_107,high,Roku Premiere,NA
DEV_0425,10.86.0,2050-10-07 00:00:00,ERR_NETWORK_109,low,Roku Streaming Stick+,LATAM
DEV_0045,10.87.0,2050-10-24 00:00:00,ERR_BOOT_101,medium,Roku Express,NA
DEV_0499,10.87.0,2050-11-02 00:00:00,ERR_STREAM_101,medium,Roku TV,NA
DEV_0477,10.87.0,2050-11-12 00:00:00,ERR_CRASH_109,high,Roku Express,NA
DEV_0413,10.87.0,2050-10-24 00:00:00,ERR_UPDATE_104,medium,Roku Streaming Stick+,NA
DEV_0255,10.87.0,2050-10-23 00:00:00,ERR_NETWORK_108,low,Roku Ultra,APAC
DEV_0075,10.87.0,2050-10-17 00:00:00,ERR_NETWORK_106,high,Roku TV,APAC
DEV_0419,10.87.0,2050-11-20 00:00:00,ERR_BOOT_100,critical,Roku Express,LATAM
DEV_0330,10.87.0,2050-11-11 00:00:00,ERR_CRASH_104,low,Roku Ultra,EU
DEV_0246,10.87.0,2050-10-24 00:00:00,ERR_NETWORK_107,medium,Roku TV,NA
DEV_0296,10.87.0,2050-10-13 00:00:00,ERR_NETWORK_101,low,Roku Express,APAC
DEV_0385,10.87.0,2050-11-04 00:00:00,ERR_BOOT_109,low,Roku Premiere,APAC
DEV_0021,10.87.0,2050-11-23 00:00:00,ERR_CRASH_105,high,Roku Streaming Stick+,APAC
DEV_0424,10.87.0,2050-11-28 00:00:00,ERR_STREAM_105,high,Roku Streaming Stick+,LATAM
DEV_0254,10.87.0,2050-11-22 00:00:00,ERR_UPDATE_106,medium,Roku Premiere,NA
DEV_0178,10.87.0,2050-11-12 00:00:00,ERR_STREAM_102,critical,Roku Express,EU
DEV_0185,10.87.0,2050-11-16 00:00:00,ERR_STREAM_103,medium,Roku Express,EU
DEV_0342,10.87.0,2050-11-26 00:00:00,ERR_UPDATE_107,critical,Roku Premiere,NA
DEV_0455,10.87.0,2050-10-20 00:00:00,ERR_CRASH_106,low,Roku TV,NA
DEV_0252,10.87.0,2050-10-19 00:00:00,ERR_NETWORK_100,low,Roku Streaming Stick+,NA
DEV_0025,10.87.0,2050-10-25 00:00:00,ERR_CRASH_102,high,Roku Express,NA
DEV_0189,10.87.0,2050-11-08 00:00:00,ERR_BOOT_107,medium,Roku Premiere,EU
DEV_0065,10.87.0,2050-11-17 00:00:00,ERR_BOOT_109,low,Roku Express,NA
DEV_0073,10.87.0,2050-11-18 00:00:00,ERR_CRASH_105,high,Roku TV,LATAM
DEV_0388,10.87.0,2050-11-18 00:00:00,ERR_BOOT_101,low,Roku Streaming Stick+,LATAM
DEV_0067,10.87.0,2050-10-14 00:00:00,ERR_NETWORK_102,medium,Roku TV,EU
DEV_0166,10.87.0,2050-10-14 00:00:00,ERR_UPDATE_108,medium,Roku Ultra,LATAM
DEV_0134,10.87.0,2050-11-13 00:00:00,ERR_STREAM_107,low,Roku Streaming Stick+,EU
DEV_0161,10.87.0,2050-11-07 00:00:00,ERR_UPDATE_106,low,Roku Express,LATAM
DEV_0015,10.87.0,2050-11-02 00:00:00,ERR_NETWORK_105,high,Roku Express,APAC
DEV_0399,10.87.0,2050-11-28 00:00:00,ERR_STREAM_109,high,Roku Streaming Stick+,LATAM
DEV_0206,10.87.0,2050-10-10 00:00:00,ERR_NETWORK_101,low,Roku TV,NA
DEV_0368,10.87.0,2050-10-28 00:00:00,ERR_NETWORK_107,medium,Roku Premiere,APAC
DEV_0479,10.87.0,2050-11-06 00:00:00,ERR_BOOT_109,medium,Roku Streaming Stick+,APAC
DEV_0281,10.87.0,2050-11-28 00:00:00,ERR_BOOT_108,medium,Roku Streaming Stick+,APAC
DEV_0027,10.87.0,2050-10-29 00:00:00,ERR_STREAM_107,low,Roku Ultra,APAC
DEV_0298,10.87.0,2050-11-06 00:00:00,ERR_STREAM_105,medium,Roku Express,EU
DEV_0471,10.87.0,2050-10-22 00:00:00,ERR_BOOT_107,low,Roku Streaming Stick+,NA
DEV_0321,10.87.0,2050-11-17 00:00:00,ERR_UPDATE_105,low,Roku Express,LATAM
DEV_0422,10.87.0,2050-11-20 00:00:00,ERR_CRASH_104,medium,Roku TV,LATAM
DEV_0347,10.87.0,2050-11-10 00:00:00,ERR_NETWORK_100,low,Roku Ultra,EU
DEV_0130,10.87.0,2050-11-09 00:00:00,ERR_UPDATE_100,medium,Roku Ultra,LATAM
DEV_0033,10.87.0,2050-11-05 00:00:00,ERR_NETWORK_101,low,Roku Premiere,APAC
DEV_0134,10.87.0,2050-11-24 00:00:00,ERR_NETWORK_109,low,Roku TV,NA
DEV_0115,10.87.0,2050-10-20 00:00:00,ERR_CRASH_103,medium,Roku Premiere,EU
DEV_0081,10.87.0,2050-10-10 00:00:00,ERR_BOOT_104,low,Roku Premiere,LATAM
DEV_0144,10.87.0,2050-10-17 00:00:00,ERR_BOOT_100,low,Roku Express,APAC
DEV_0312,10.87.0,2050-11-26 00:00:00,ERR_NETWORK_105,high,Roku Express,NA
DEV_0346,10.87.0,2050-10-24 00:00:00,ERR_BOOT_105,medium,Roku Premiere,EU
DEV_0097,10.87.0,2050-11-29 00:00:00,ERR_CRASH_106,low,Roku Streaming Stick+,LATAM
DEV_0035,10.87.0,2050-10-28 00:00:00,ERR_CRASH_101,low,Roku Express,LATAM
DEV_0141,10.87.0,2050-11-29 00:00:00,ERR_UPDATE_109,low,Roku Ultra,APAC
DEV_0134,10.87.0,2050-10-27 00:00:00,ERR_STREAM_109,high,Roku Express,LATAM
DEV_0486,10.87.0,2050-10-10 00:00:00,ERR_UPDATE_103,low,Roku Express,EU
DEV_0261,10.87.0,2050-11-27 00:00:00,ERR_STREAM_104,low,Roku Express,LATAM
DEV_0371,10.87.0,2050-10-09 00:00:00,ERR_BOOT_107,medium,Roku Streaming Stick+,NA
DEV_0358,10.87.0,2050-11-16 00:00:00,ERR_STREAM_103,medium,Roku Premiere,EU
DEV_0438,10.87.1,2050-11-22 00:00:00,ERR_UPDATE_103,medium,Roku Express,EU
DEV_0218,10.87.1,2050-11-12 00:00:00,ERR_CRASH_101,low,Roku Ultra,LATAM
DEV_0014,10.87.1,2050-12-10 00:00:00,ERR_STREAM_104,low,Roku Express,APAC
DEV_0246,10.87.1,2050-11-16 00:00:00,ERR_UPDATE_101,medium,Roku Ultra,EU
DEV_0217,10.87.1,2050-11-02 00:00:00,ERR_NETWORK_107,critical,Roku Express,LATAM
DEV_0408,10.87.1,2050-12-16 00:00:00,ERR_BOOT_108,low,Roku Streaming Stick+,NA
DEV_0349,10.87.1,2050-12-05 00:00:00,ERR_NETWORK_102,low,Roku Premiere,NA
DEV_0110,10.87.1,2050-11-10 00:00:00,ERR_NETWORK_102,low,Roku Streaming Stick+,LATAM
DEV_0104,10.87.1,2050-12-18 00:00:00,ERR_CRASH_104,low,Roku Streaming Stick+,APAC
DEV_0022,10.87.1,2050-12-09 00:00:00,ERR_STREAM_101,medium,Roku Ultra,NA
DEV_0226,10.87.1,2050-11-05 00:00:00,ERR_CRASH_101,low,Roku Premiere,EU
DEV_0368,10.87.1,2050-11-15 00:00:00,ERR_NETWORK_108,low,Roku TV,NA
DEV_0119,10.87.1,2050-12-10 00:00:00,ERR_NETWORK_106,medium,Roku Streaming Stick+,EU
DEV_0329,10.87.1,2050-12-14 00:00:00,ERR_CRASH_104,medium,Roku Streaming Stick+,APAC
DEV_0486,10.87.1,2050-11-23 00:00:00,ERR_CRASH_103,low,Roku Express,LATAM
DEV_0221,10.87.1,2050-12-10 00:00:00,ERR_NETWORK_103,low,Roku Streaming Stick+,LATAM
DEV_0174,10.87.1,2050-11-23 00:00:00,ERR_CRASH_108,high,Roku Ultra,APAC
DEV_0050,10.87.1,2050-11-22 00:00:00,ERR_NETWORK_103,low,Roku Premiere,EU
DEV_0027,10.87.1,2050-12-10 00:00:00,ERR_CRASH_107,medium,Roku TV,EU
DEV_0325,10.87.1,2050-11-03 00:00:00,ERR_UPDATE_105,low,Roku Streaming Stick+,APAC
DEV_0023,10.87.1,2050-12-07 00:00:00,ERR_NETWORK_107,high,Roku Ultra,LATAM
DEV_0302,10.87.1,2050-11-25 00:00:00,ERR_CRASH_106,low,Roku Streaming Stick+,EU
DEV_0334,10.87.1,2050-11-07 00:00:00,ERR_BOOT_108,medium,Roku Ultra,NA
DEV_0067,10.87.1,2050-10-31 00:00:00,ERR_STREAM_105,low,Roku Streaming Stick+,APAC
DEV_0136,10.87.1,2050-11-13 00:00:00,ERR_BOOT_109,low,Roku Premiere,NA
DEV_0324,10.87.1,2050-12-09 00:00:00,ERR_STREAM_104,medium,Roku Streaming Stick+,EU
DEV_0062,10.87.1,2050-12-12 00:00:00,ERR_NETWORK_104,low,Roku TV,LATAM
DEV_0171,10.87.1,2050-11-14 00:00:00,ERR_CRASH_100,low,Roku Streaming Stick+,NA
DEV_0230,10.87.1,2050-10-29 00:00:00,ERR_STREAM_100,high,Roku TV,NA
DEV_0419,10.87.1,2050-11-11 00:00:00,ERR_CRASH_109,low,Roku Premiere,APAC
DEV_0271,10.87.1,2050-11-17 00:00:00,ERR_STREAM_106,high,Roku Express,APAC
DEV_0312,10.87.1,2050-11-16 00:00:00,ERR_UPDATE_104,medium,Roku Streaming Stick+,APAC
DEV_0251,10.87.1,2050-11-15 00:00:00,ERR_CRASH_107,high,Roku Express,NA
DEV_0467,10.87.1,2050-12-08 00:00:00,ERR_STREAM_108,medium,Roku TV,LATAM
DEV_0335,10.87.1,2050-11-22 00:00:00,ERR_UPDATE_100,low,Roku Ultra,APAC
DEV_0268,10.87.1,2050-12-07 00:00:00,ERR_STREAM_102,medium,Roku Streaming Stick+,EU
DEV_0306,10.87.1,2050-11-21 00:00:00,ERR_CRASH_109,high,Roku Express,APAC
DEV_0113,10.87.1,2050-10-30 00:00:00,ERR_NETWORK_107,low,Roku Streaming Stick+,LATAM
DEV_0479,10.87.1,2050-12-16 00:00:00,ERR_NETWORK_100,low,Roku Premiere,LATAM
DEV_0232,10.87.1,2050-12-05 00:00:00,ERR_UPDATE_104,high,Roku TV,APAC
DEV_0279,10.87.1,2050-11-05 00:00:00,ERR_NETWORK_101,low,Roku Express,LATAM
DEV_0366,10.87.1,2050-11-26 00:00:00,ERR_STREAM_102,low,Roku Streaming Stick+,APAC
DEV_0445,10.87.1,2050-11-01 00:00:00,ERR_STREAM_104,high,Roku Express,NA
DEV_0099,10.87.1,2050-11-13 00:00:00,ERR_BOOT_104,low,Roku Express,APAC
DEV_0031,10.87.1,2050-12-14 00:00:00,ERR_CRASH_107,critical,Roku TV,APAC
DEV_0308,10.87.1,2050-11-03 00:00:00,ERR_CRASH_109,low,Roku Premiere,LATAM
DEV_0387,10.87.1,2050-12-09 00:00:00,ERR_STREAM_101,low,Roku Ultra,NA
DEV_0410,10.87.1,2050-12-01 00:00:00,ERR_STREAM_106,high,Roku Express,NA
DEV_0235,10.87.1,2050-12-11 00:00:00,ERR_STREAM_101,medium,Roku Premiere,APAC
DEV_0292,10.87.1,2050-11-02 00:00:00,ERR_STREAM_105,medium,Roku Streaming Stick+,EU
DEV_0303,10.87.1,2050-12-09 00:00:00,ERR_STREAM_102,medium,Roku Express,LATAM
DEV_0161,10.87.1,2050-11-06 00:00:00,ERR_BOOT_107,low,Roku Streaming Stick+,NA
DEV_0307,10.87.2,2050-12-06 00:00:00,ERR_CRASH_107,high,Roku Premiere,LATAM
DEV_0189,10.87.2,2051-01-09 00:00:00,ERR_UPDATE_108,low,Roku TV,EU
